!DownloadDisplay,Copyright,Country,Dataset (Source/Database Name),Definition,Forecast Starts From,Indicators,Methodology Notes,Quantity,Year,Min. Sort order
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1969,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1968,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1967,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1966,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1965,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1964,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1963,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1962,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1961,98
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Construction represents the economic activities of general construction and special trade construction for buildings and civil engineering, building installation and building completion. It includes new work, repair, additions and alterations, the erection of prefabricated buildings or structures on the site and also construction of a temporary nature.General construction is the construction of entire dwellings, office buildings, stores and other public and utility buildings, farm buildings etc., or the construction of heavy constructions such as motorways, streets, bridges, tunnels, railways, airfields, harbours and other water projects, irrigation systems, sewerage systems, industrial facilities, pipelines and electric lines, sports facilities etc.Special trade construction includes the construction of parts of buildings and civil engineering works or preparation therefor. It is usually specialized in one aspect common to different structures, requiring specialized skills or equipment. Activities such as pile-driving, foundation work, water well drilling, carcass work, concrete work, bricklaying, stone setting, scaffolding, roof covering etc., are covered. The Data is given in Current Prices in Local Currency.", ,Real GVA growth: construction, ,Number,1960,98
